,cut,color,clarity,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich
3383,6,8.57,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3384,10,8.57,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3385,6,8.57,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3386,10,10.0,8.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3387,10,4.29,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3388,15,7.14,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3389,15,2.86,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3390,15,4.29,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3391,15,2.86,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3392,3,2.86,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3393,10,4.29,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
3394,10,1.43,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
3395,10,10.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
3396,15,8.57,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
3397,6,8.57,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
3398,10,2.86,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3399,3,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,6,4.29,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3401,15,5.71,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3402,6,10.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
3403,15,5.71,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
3404,10,10.0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3405,6,8.57,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3406,15,5.71,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3407,10,2.86,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3408,10,10.0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3409,3,1.43,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
3410,1,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3411,10,10.0,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3412,15,7.14,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
3413,1,10.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3414,15,5.71,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
3415,15,2.86,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3416,15,8.57,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3417,6,10.0,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3418,15,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3419,3,4.29,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3420,1,2.86,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3421,10,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3422,15,4.29,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3423,10,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3424,10,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3425,15,7.14,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
3426,1,7.14,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3427,15,8.57,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
3428,15,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3429,10,1.43,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3430,6,2.86,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3431,10,1.43,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3432,6,2.86,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
3433,10,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3434,3,4.29,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3435,6,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3436,15,5.71,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
3437,6,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3438,3,8.57,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3439,10,10.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3440,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3441,10,5.71,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3442,6,5.71,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3443,15,5.71,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
3444,6,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3445,15,1.43,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3446,15,8.57,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3447,15,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3448,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3449,3,8.57,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3450,15,7.14,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3451,15,10.0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
3452,6,10.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3453,6,2.86,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3454,10,5.71,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
3455,15,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3456,15,7.14,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3457,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3458,6,5.71,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3459,6,4.29,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3460,10,5.71,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
3461,15,7.14,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3462,15,8.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3463,6,10.0,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
3464,10,10.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3465,15,5.71,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3466,10,8.57,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3467,10,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3468,10,2.86,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3469,3,7.14,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
3470,6,7.14,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3471,10,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3472,6,4.29,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3473,15,1.43,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3474,15,8.57,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3475,15,8.57,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3476,15,4.29,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3477,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
3478,15,2.86,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3479,15,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3480,6,4.29,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3481,15,2.86,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3482,6,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3483,10,10.0,8.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3484,10,8.57,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3485,15,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3486,15,5.71,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3487,6,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3488,15,4.29,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3489,6,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3490,15,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3491,6,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3492,15,4.29,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3493,15,1.43,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3494,3,7.14,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3495,3,5.71,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3496,10,7.14,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3497,6,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3498,15,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3499,6,4.29,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,3,7.14,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3501,3,7.14,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3502,15,4.29,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3503,15,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3504,1,4.29,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3505,15,5.71,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3506,15,10.0,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3507,15,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3508,6,7.14,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3509,15,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3510,10,7.14,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3511,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3512,1,5.71,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3513,15,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3514,10,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3515,15,5.71,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3516,3,2.86,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3517,15,5.71,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3518,10,4.29,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3519,10,7.14,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3520,6,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3521,15,5.71,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3522,15,2.86,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3523,15,8.57,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
3524,6,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3525,6,5.71,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3526,3,10.0,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3527,6,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3528,10,1.43,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
3529,6,10.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3530,10,8.57,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3531,15,7.14,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0
3532,15,8.57,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3533,15,7.14,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3534,15,5.71,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3535,3,1.43,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3536,6,2.86,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3537,10,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3538,15,8.57,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3539,10,2.86,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3540,3,4.29,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3541,15,10.0,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3542,15,4.29,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3543,3,8.57,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3544,10,10.0,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3545,15,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3546,6,5.71,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3547,15,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3548,10,1.43,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3549,6,7.14,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3550,6,2.86,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
3551,6,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3552,6,4.29,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3553,10,2.86,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3554,15,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3555,10,5.71,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
3556,10,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3557,6,7.14,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3558,6,5.71,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
3559,15,7.14,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3560,15,1.43,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
3561,6,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3562,6,8.57,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
3563,10,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3564,15,8.57,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
3565,6,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3566,6,2.86,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3567,3,4.29,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3568,10,2.86,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3569,6,8.57,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3570,6,7.14,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3571,10,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3572,15,7.14,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3573,15,7.14,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
3574,6,5.71,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3575,10,1.43,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3576,15,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3577,10,4.29,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3578,10,8.57,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3579,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3580,15,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3581,10,2.86,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
3582,3,8.57,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3583,15,7.14,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3584,10,2.86,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
3585,6,5.71,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3586,15,5.71,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3587,10,2.86,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3588,6,10.0,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
3589,10,7.14,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3590,6,5.71,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3591,3,8.57,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3592,10,4.29,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3593,15,2.86,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3594,10,5.71,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3595,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3596,10,2.86,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3597,6,8.57,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
3598,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3599,10,4.29,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3600,15,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3601,6,7.14,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
3602,15,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3603,15,8.57,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3604,15,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3605,15,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3606,10,10.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
3607,15,4.29,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
3608,10,2.86,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3609,10,1.43,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
3610,6,7.14,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3611,15,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3612,15,10.0,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3613,3,2.86,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3614,15,1.43,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
3615,10,10.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3616,15,4.29,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3617,6,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3618,15,7.14,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3619,1,5.71,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
3620,1,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3621,6,4.29,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3622,10,1.43,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3623,15,5.71,8.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3624,15,8.57,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3625,15,7.14,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3626,6,10.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
3627,6,4.29,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3628,3,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3629,15,4.29,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3630,10,4.29,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
3631,10,5.71,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3632,6,8.57,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0
3633,10,8.57,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
3634,15,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3635,15,7.14,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
3636,6,2.86,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3637,15,5.71,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3638,15,5.71,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3639,15,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3640,6,7.14,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3641,15,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
3642,3,4.29,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3643,10,4.29,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3644,3,5.71,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3645,15,4.29,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3646,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3647,15,4.29,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3648,6,10.0,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
3649,6,1.43,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3650,10,5.71,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3651,3,1.43,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3652,15,4.29,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
3653,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
3654,15,8.57,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0
3655,6,10.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3656,10,5.71,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
3657,3,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3658,6,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3659,15,5.71,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3660,15,7.14,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3661,10,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3662,6,4.29,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
3663,15,10.0,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3664,15,7.14,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3665,15,7.14,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3666,3,7.14,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3667,6,8.57,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3668,15,1.43,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3669,15,2.86,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3670,15,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3671,3,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3672,6,8.57,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
3673,3,8.57,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3674,6,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3675,10,8.57,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3676,6,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3677,10,2.86,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
3678,6,10.0,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3679,10,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
3680,10,1.43,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
3681,15,2.86,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3682,3,5.71,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
3683,10,2.86,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3684,15,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3685,6,2.86,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3686,3,5.71,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
3687,15,7.14,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0
3688,15,8.57,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
3689,15,4.29,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3690,15,5.71,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3691,6,5.71,8.75,0,0,0,0,1,0,0,0,0,0,0,0,0
3692,6,2.86,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3693,10,5.71,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3694,15,10.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
3695,15,8.57,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
3696,10,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3697,15,4.29,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
3698,3,7.14,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3699,15,8.57,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
3700,10,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3701,6,4.29,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
3702,10,4.29,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3703,15,10.0,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3704,15,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3705,15,1.43,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3706,3,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3707,15,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
3708,6,7.14,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3709,15,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3710,3,5.71,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3711,10,7.14,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3712,15,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
3713,6,5.71,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
3714,15,7.14,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,15,8.57,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
3716,15,4.29,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0
3717,10,5.71,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
3718,10,4.29,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
3719,6,5.71,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3720,10,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3721,6,8.57,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3722,6,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3723,15,2.86,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
3724,6,8.57,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
3725,10,8.57,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3726,15,4.29,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
3727,15,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
3728,15,2.86,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
3729,10,5.71,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
3730,6,2.86,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
3731,15,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3732,15,4.29,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3733,15,5.71,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3734,15,7.14,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
3735,15,10.0,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3736,10,5.71,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3737,15,8.57,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
3738,1,1.43,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
