,proportion_kbw,depth/carat_kbw,table/carat_kbw,x/y_kbw,depth/table_kbw,volume/table_kbw,volume/depth_kbw
7576,0.0,12.0,10.0,7.0,8.0,0.0,0.0
7577,6.0,2.0,2.0,4.0,8.0,4.0,3.0
7578,1.0,9.0,8.0,6.0,8.0,0.0,0.0
7579,8.0,1.0,1.0,5.0,7.0,5.0,4.0
7580,10.0,0.0,0.0,3.0,11.0,9.0,7.0
7581,8.0,1.0,1.0,4.0,8.0,5.0,4.0
7582,2.0,6.0,6.0,5.0,10.0,0.0,0.0
7583,6.0,3.0,3.0,7.0,4.0,2.0,2.0
7584,7.0,2.0,1.0,4.0,10.0,4.0,3.0
7585,4.0,3.0,3.0,5.0,8.0,2.0,2.0
7586,1.0,8.0,7.0,7.0,9.0,0.0,0.0
7587,4.0,4.0,4.0,6.0,10.0,1.0,1.0
7588,1.0,9.0,8.0,7.0,9.0,0.0,0.0
7589,1.0,9.0,8.0,4.0,6.0,0.0,0.0
7590,3.0,5.0,5.0,7.0,8.0,1.0,1.0
7591,9.0,0.0,1.0,7.0,3.0,6.0,5.0
7592,1.0,9.0,8.0,7.0,6.0,0.0,0.0
7593,4.0,5.0,6.0,3.0,4.0,0.0,1.0
7594,4.0,5.0,5.0,5.0,6.0,1.0,1.0
7595,1.0,8.0,7.0,5.0,9.0,0.0,0.0
7596,9.0,1.0,1.0,7.0,4.0,5.0,4.0
7597,7.0,1.0,1.0,4.0,10.0,5.0,4.0
7598,1.0,10.0,9.0,6.0,7.0,0.0,0.0
7599,1.0,10.0,8.0,7.0,9.0,0.0,0.0
7600,3.0,5.0,5.0,6.0,4.0,1.0,1.0
7601,1.0,8.0,7.0,5.0,11.0,0.0,0.0
7602,11.0,0.0,0.0,5.0,11.0,9.0,7.0
7603,2.0,9.0,8.0,4.0,6.0,0.0,0.0
7604,2.0,8.0,7.0,5.0,7.0,0.0,0.0
7605,8.0,2.0,2.0,4.0,6.0,4.0,3.0
7606,5.0,3.0,3.0,4.0,6.0,2.0,2.0
7607,4.0,5.0,5.0,6.0,7.0,1.0,1.0
7608,1.0,9.0,8.0,4.0,7.0,0.0,0.0
7609,12.0,0.0,0.0,5.0,4.0,9.0,9.0
7610,8.0,3.0,4.0,8.0,1.0,1.0,2.0
7611,5.0,2.0,2.0,5.0,7.0,3.0,3.0
7612,12.0,0.0,0.0,3.0,6.0,11.0,10.0
7613,5.0,3.0,3.0,4.0,4.0,2.0,2.0
7614,4.0,4.0,4.0,5.0,11.0,1.0,1.0
7615,0.0,13.0,12.0,5.0,6.0,0.0,0.0
7616,0.0,10.0,8.0,4.0,11.0,0.0,0.0
7617,5.0,3.0,3.0,6.0,11.0,2.0,2.0
7618,9.0,1.0,1.0,7.0,6.0,5.0,4.0
7619,5.0,3.0,3.0,4.0,8.0,2.0,2.0
7620,4.0,4.0,5.0,7.0,4.0,1.0,1.0
7621,7.0,2.0,1.0,5.0,10.0,4.0,3.0
7622,2.0,7.0,7.0,5.0,5.0,0.0,0.0
7623,4.0,4.0,4.0,4.0,10.0,1.0,1.0
7624,5.0,2.0,2.0,5.0,9.0,3.0,3.0
7625,9.0,0.0,0.0,5.0,8.0,6.0,5.0
7626,5.0,3.0,3.0,4.0,9.0,2.0,2.0
7627,8.0,1.0,1.0,8.0,9.0,5.0,4.0
7628,7.0,2.0,2.0,4.0,7.0,4.0,3.0
7629,10.0,0.0,0.0,6.0,5.0,6.0,6.0
7630,3.0,5.0,5.0,8.0,6.0,1.0,1.0
7631,4.0,4.0,4.0,5.0,9.0,1.0,1.0
7632,4.0,5.0,5.0,5.0,8.0,1.0,1.0
7633,9.0,0.0,0.0,7.0,9.0,6.0,5.0
7634,6.0,3.0,3.0,6.0,2.0,2.0,2.0
7635,7.0,2.0,1.0,5.0,11.0,4.0,3.0
7636,6.0,2.0,2.0,6.0,7.0,3.0,3.0
7637,2.0,6.0,6.0,4.0,8.0,0.0,0.0
7638,10.0,0.0,0.0,7.0,5.0,6.0,5.0
7639,6.0,4.0,5.0,6.0,1.0,1.0,1.0
7640,6.0,2.0,2.0,5.0,9.0,4.0,3.0
7641,11.0,0.0,0.0,4.0,6.0,8.0,7.0
7642,4.0,4.0,4.0,5.0,9.0,1.0,1.0
7643,10.0,0.0,0.0,6.0,7.0,6.0,5.0
7644,1.0,9.0,7.0,7.0,12.0,0.0,0.0
7645,6.0,2.0,2.0,5.0,9.0,4.0,3.0
7646,5.0,3.0,3.0,4.0,11.0,2.0,2.0
7647,4.0,3.0,3.0,5.0,6.0,2.0,2.0
7648,6.0,2.0,2.0,6.0,6.0,3.0,3.0
7649,8.0,0.0,0.0,6.0,12.0,8.0,6.0
7650,10.0,0.0,0.0,7.0,11.0,8.0,6.0
7651,2.0,7.0,6.0,5.0,9.0,0.0,0.0
7652,8.0,1.0,1.0,7.0,10.0,5.0,4.0
7653,8.0,2.0,2.0,5.0,7.0,4.0,3.0
7654,11.0,0.0,0.0,4.0,5.0,7.0,6.0
7655,6.0,2.0,2.0,6.0,8.0,3.0,3.0
7656,4.0,4.0,5.0,7.0,4.0,1.0,1.0
7657,7.0,2.0,2.0,7.0,10.0,4.0,3.0
7658,7.0,2.0,2.0,6.0,7.0,4.0,3.0
7659,8.0,1.0,1.0,5.0,10.0,5.0,4.0
7660,1.0,9.0,7.0,6.0,10.0,0.0,0.0
7661,1.0,10.0,9.0,4.0,8.0,0.0,0.0
7662,4.0,3.0,3.0,6.0,7.0,2.0,2.0
7663,2.0,8.0,7.0,5.0,9.0,0.0,0.0
7664,1.0,9.0,8.0,5.0,9.0,0.0,0.0
7665,1.0,10.0,9.0,5.0,7.0,0.0,0.0
7666,7.0,2.0,2.0,5.0,8.0,3.0,3.0
7667,1.0,10.0,9.0,5.0,9.0,0.0,0.0
7668,7.0,2.0,2.0,3.0,5.0,3.0,3.0
7669,6.0,2.0,2.0,5.0,6.0,3.0,3.0
7670,9.0,0.0,0.0,7.0,10.0,7.0,5.0
7671,1.0,8.0,7.0,5.0,9.0,0.0,0.0
7672,6.0,3.0,3.0,7.0,3.0,2.0,2.0
7673,9.0,0.0,0.0,6.0,7.0,6.0,5.0
7674,4.0,4.0,4.0,7.0,7.0,1.0,1.0
7675,9.0,0.0,0.0,5.0,6.0,6.0,5.0
7676,7.0,2.0,1.0,4.0,9.0,4.0,3.0
7677,7.0,1.0,1.0,5.0,11.0,5.0,4.0
7678,1.0,10.0,8.0,5.0,9.0,0.0,0.0
7679,9.0,0.0,0.0,6.0,6.0,6.0,5.0
7680,8.0,1.0,1.0,4.0,8.0,4.0,3.0
7681,7.0,1.0,1.0,4.0,9.0,4.0,3.0
7682,4.0,4.0,4.0,6.0,7.0,1.0,1.0
7683,1.0,10.0,9.0,4.0,7.0,0.0,0.0
7684,5.0,3.0,3.0,4.0,9.0,2.0,2.0
7685,4.0,4.0,4.0,4.0,5.0,1.0,1.0
7686,0.0,10.0,9.0,5.0,10.0,0.0,0.0
7687,6.0,3.0,2.0,5.0,9.0,3.0,2.0
7688,1.0,10.0,9.0,6.0,8.0,0.0,0.0
7689,5.0,3.0,3.0,5.0,5.0,2.0,2.0
7690,6.0,2.0,2.0,6.0,6.0,3.0,3.0
7691,5.0,3.0,3.0,7.0,7.0,2.0,2.0
7692,3.0,5.0,4.0,7.0,9.0,1.0,1.0
7693,10.0,0.0,0.0,3.0,4.0,6.0,5.0
7694,3.0,5.0,5.0,8.0,7.0,1.0,1.0
7695,3.0,5.0,4.0,6.0,11.0,1.0,1.0
7696,2.0,9.0,8.0,6.0,8.0,0.0,0.0
7697,7.0,1.0,1.0,6.0,6.0,5.0,4.0
7698,5.0,3.0,3.0,3.0,10.0,2.0,2.0
7699,5.0,3.0,3.0,5.0,6.0,2.0,2.0
7700,7.0,2.0,2.0,5.0,9.0,4.0,3.0
7701,2.0,8.0,7.0,7.0,8.0,0.0,0.0
7702,5.0,3.0,3.0,4.0,8.0,2.0,2.0
7703,3.0,7.0,6.0,4.0,7.0,0.0,0.0
7704,9.0,1.0,1.0,4.0,8.0,5.0,4.0
7705,2.0,8.0,7.0,7.0,5.0,0.0,0.0
7706,5.0,3.0,3.0,3.0,7.0,2.0,2.0
7707,2.0,8.0,7.0,6.0,7.0,0.0,0.0
7708,2.0,7.0,6.0,4.0,10.0,0.0,0.0
7709,1.0,10.0,8.0,5.0,10.0,0.0,0.0
7710,8.0,0.0,0.0,4.0,10.0,6.0,5.0
7711,1.0,9.0,8.0,5.0,8.0,0.0,0.0
7712,5.0,3.0,3.0,4.0,12.0,3.0,2.0
7713,7.0,2.0,2.0,5.0,9.0,4.0,3.0
7714,11.0,0.0,0.0,6.0,9.0,9.0,8.0
7715,1.0,10.0,8.0,5.0,8.0,0.0,0.0
7716,8.0,1.0,1.0,4.0,11.0,5.0,4.0
7717,10.0,0.0,0.0,6.0,6.0,7.0,6.0
7718,1.0,8.0,7.0,3.0,8.0,0.0,0.0
7719,8.0,1.0,1.0,5.0,7.0,5.0,4.0
7720,3.0,6.0,7.0,4.0,3.0,0.0,0.0
7721,10.0,0.0,0.0,7.0,5.0,6.0,5.0
7722,5.0,3.0,3.0,5.0,6.0,2.0,2.0
7723,7.0,3.0,3.0,5.0,3.0,2.0,2.0
7724,9.0,0.0,0.0,4.0,9.0,6.0,5.0
7725,7.0,2.0,2.0,5.0,7.0,4.0,3.0
7726,8.0,1.0,2.0,5.0,5.0,4.0,3.0
7727,1.0,9.0,9.0,6.0,5.0,0.0,0.0
7728,3.0,5.0,5.0,5.0,8.0,1.0,1.0
7729,11.0,0.0,0.0,7.0,7.0,11.0,10.0
7730,9.0,1.0,1.0,6.0,4.0,5.0,4.0
7731,8.0,1.0,1.0,5.0,9.0,5.0,4.0
7732,9.0,0.0,0.0,5.0,7.0,6.0,5.0
7733,5.0,2.0,2.0,4.0,11.0,4.0,3.0
7734,4.0,5.0,5.0,5.0,4.0,1.0,1.0
7735,7.0,2.0,2.0,7.0,7.0,4.0,3.0
7736,10.0,0.0,0.0,5.0,6.0,7.0,6.0
7737,9.0,0.0,0.0,7.0,7.0,6.0,5.0
7738,5.0,3.0,3.0,5.0,10.0,2.0,2.0
7739,10.0,0.0,0.0,7.0,6.0,7.0,6.0
7740,7.0,2.0,2.0,4.0,9.0,4.0,3.0
7741,0.0,10.0,8.0,3.0,11.0,0.0,0.0
7742,1.0,8.0,7.0,4.0,8.0,0.0,0.0
7743,1.0,9.0,8.0,6.0,7.0,0.0,0.0
7744,10.0,0.0,0.0,5.0,9.0,9.0,7.0
7745,2.0,8.0,7.0,4.0,7.0,0.0,0.0
7746,11.0,0.0,0.0,7.0,6.0,9.0,7.0
7747,1.0,9.0,8.0,6.0,10.0,0.0,0.0
7748,5.0,3.0,3.0,7.0,8.0,2.0,2.0
7749,6.0,3.0,3.0,6.0,5.0,2.0,2.0
7750,3.0,4.0,4.0,7.0,10.0,1.0,1.0
7751,4.0,5.0,5.0,8.0,8.0,1.0,1.0
7752,2.0,7.0,7.0,7.0,5.0,0.0,0.0
7753,5.0,3.0,3.0,5.0,8.0,2.0,2.0
7754,1.0,8.0,7.0,4.0,7.0,0.0,0.0
7755,3.0,5.0,5.0,4.0,11.0,1.0,1.0
7756,1.0,10.0,10.0,5.0,3.0,0.0,0.0
7757,0.0,10.0,8.0,4.0,10.0,0.0,0.0
7758,1.0,10.0,9.0,6.0,8.0,0.0,0.0
7759,3.0,5.0,4.0,7.0,12.0,1.0,1.0
7760,6.0,2.0,2.0,6.0,8.0,3.0,3.0
7761,4.0,4.0,4.0,5.0,8.0,1.0,1.0
7762,9.0,0.0,0.0,6.0,6.0,6.0,5.0
7763,8.0,1.0,1.0,4.0,6.0,4.0,4.0
7764,9.0,0.0,0.0,5.0,9.0,6.0,5.0
7765,6.0,2.0,2.0,6.0,7.0,3.0,3.0
7766,2.0,8.0,8.0,6.0,7.0,0.0,0.0
7767,2.0,6.0,6.0,5.0,10.0,0.0,0.0
7768,6.0,3.0,3.0,7.0,8.0,2.0,2.0
7769,6.0,2.0,2.0,3.0,7.0,3.0,3.0
7770,2.0,7.0,6.0,4.0,8.0,0.0,0.0
7771,4.0,4.0,5.0,4.0,5.0,1.0,1.0
7772,4.0,4.0,4.0,5.0,9.0,1.0,1.0
7773,1.0,8.0,7.0,5.0,7.0,0.0,0.0
7774,2.0,8.0,7.0,4.0,8.0,0.0,0.0
7775,8.0,1.0,2.0,7.0,5.0,4.0,3.0
7776,1.0,9.0,8.0,4.0,6.0,0.0,0.0
7777,4.0,3.0,3.0,7.0,9.0,2.0,2.0
7778,7.0,1.0,1.0,7.0,10.0,5.0,4.0
7779,2.0,8.0,7.0,5.0,10.0,0.0,0.0
7780,7.0,1.0,1.0,7.0,11.0,5.0,3.0
7781,11.0,0.0,0.0,6.0,7.0,9.0,8.0
7782,11.0,0.0,0.0,4.0,4.0,8.0,8.0
7783,1.0,9.0,8.0,5.0,6.0,0.0,0.0
7784,2.0,6.0,6.0,5.0,11.0,0.0,0.0
7785,5.0,2.0,2.0,4.0,9.0,3.0,3.0
7786,2.0,6.0,6.0,6.0,10.0,1.0,0.0
7787,5.0,3.0,3.0,5.0,10.0,2.0,2.0
7788,4.0,5.0,5.0,5.0,8.0,1.0,1.0
7789,2.0,6.0,6.0,7.0,9.0,0.0,0.0
7790,1.0,8.0,6.0,4.0,12.0,0.0,0.0
7791,1.0,10.0,8.0,5.0,11.0,0.0,0.0
7792,11.0,0.0,0.0,6.0,8.0,11.0,10.0
7793,0.0,12.0,10.0,6.0,11.0,0.0,0.0
7794,7.0,2.0,2.0,6.0,8.0,4.0,3.0
7795,4.0,4.0,5.0,4.0,6.0,1.0,1.0
7796,5.0,3.0,3.0,3.0,6.0,2.0,2.0
7797,8.0,1.0,1.0,7.0,7.0,4.0,4.0
7798,3.0,6.0,6.0,6.0,9.0,1.0,1.0
7799,5.0,4.0,4.0,4.0,8.0,1.0,1.0
7800,3.0,7.0,7.0,6.0,3.0,0.0,0.0
7801,6.0,2.0,2.0,4.0,11.0,4.0,3.0
7802,6.0,2.0,2.0,6.0,7.0,3.0,3.0
7803,4.0,5.0,4.0,5.0,8.0,1.0,1.0
7804,0.0,10.0,9.0,6.0,8.0,0.0,0.0
7805,4.0,4.0,4.0,4.0,7.0,1.0,1.0
7806,5.0,3.0,3.0,6.0,8.0,2.0,2.0
7807,1.0,9.0,7.0,6.0,9.0,0.0,0.0
7808,4.0,2.0,2.0,8.0,10.0,3.0,3.0
7809,5.0,3.0,3.0,5.0,9.0,2.0,2.0
7810,7.0,2.0,2.0,6.0,3.0,3.0,3.0
7811,7.0,2.0,2.0,5.0,8.0,3.0,3.0
7812,3.0,5.0,4.0,6.0,12.0,1.0,1.0
7813,1.0,9.0,7.0,5.0,9.0,0.0,0.0
7814,1.0,8.0,7.0,6.0,9.0,0.0,0.0
7815,8.0,1.0,1.0,8.0,7.0,4.0,4.0
7816,1.0,8.0,7.0,5.0,11.0,0.0,0.0
7817,7.0,2.0,2.0,5.0,7.0,4.0,3.0
7818,7.0,1.0,1.0,7.0,5.0,4.0,4.0
7819,6.0,2.0,2.0,8.0,7.0,3.0,3.0
7820,5.0,3.0,3.0,5.0,10.0,2.0,2.0
7821,7.0,2.0,1.0,5.0,11.0,4.0,3.0
7822,2.0,7.0,6.0,4.0,12.0,0.0,0.0
7823,2.0,6.0,6.0,7.0,8.0,0.0,0.0
7824,1.0,10.0,9.0,5.0,9.0,0.0,0.0
7825,1.0,11.0,10.0,6.0,4.0,0.0,0.0
7826,1.0,10.0,9.0,5.0,9.0,0.0,0.0
7827,7.0,1.0,1.0,5.0,7.0,4.0,4.0
7828,7.0,1.0,1.0,6.0,8.0,4.0,4.0
7829,8.0,1.0,1.0,6.0,8.0,4.0,3.0
7830,8.0,1.0,1.0,6.0,8.0,5.0,4.0
7831,1.0,10.0,11.0,4.0,3.0,0.0,0.0
7832,3.0,5.0,5.0,4.0,10.0,1.0,1.0
7833,4.0,4.0,4.0,6.0,8.0,1.0,1.0
7834,5.0,4.0,4.0,3.0,2.0,1.0,2.0
7835,8.0,1.0,1.0,7.0,6.0,4.0,4.0
7836,0.0,10.0,8.0,5.0,11.0,0.0,0.0
7837,6.0,3.0,2.0,7.0,10.0,3.0,2.0
7838,4.0,4.0,4.0,5.0,6.0,1.0,1.0
7839,0.0,10.0,9.0,5.0,8.0,0.0,0.0
7840,10.0,0.0,0.0,7.0,6.0,7.0,6.0
7841,1.0,10.0,9.0,5.0,8.0,0.0,0.0
7842,6.0,2.0,2.0,5.0,8.0,3.0,3.0
7843,1.0,10.0,8.0,5.0,11.0,0.0,0.0
7844,9.0,1.0,1.0,5.0,8.0,5.0,4.0
7845,6.0,2.0,2.0,5.0,9.0,3.0,3.0
7846,2.0,7.0,6.0,6.0,7.0,0.0,0.0
7847,8.0,1.0,1.0,5.0,8.0,5.0,4.0
7848,1.0,9.0,9.0,4.0,4.0,0.0,0.0
7849,4.0,4.0,4.0,5.0,9.0,1.0,1.0
7850,7.0,2.0,2.0,5.0,6.0,4.0,3.0
7851,7.0,2.0,2.0,6.0,3.0,3.0,3.0
7852,4.0,4.0,5.0,4.0,5.0,1.0,1.0
7853,1.0,10.0,9.0,5.0,8.0,0.0,0.0
7854,2.0,7.0,6.0,5.0,9.0,0.0,0.0
7855,9.0,1.0,1.0,5.0,4.0,5.0,4.0
7856,7.0,1.0,1.0,4.0,7.0,4.0,3.0
7857,4.0,5.0,4.0,5.0,8.0,1.0,1.0
7858,7.0,2.0,2.0,7.0,7.0,3.0,3.0
7859,3.0,5.0,4.0,5.0,9.0,1.0,1.0
7860,8.0,1.0,1.0,7.0,6.0,4.0,4.0
7861,5.0,3.0,3.0,5.0,9.0,2.0,2.0
7862,2.0,6.0,6.0,7.0,6.0,0.0,0.0
7863,11.0,0.0,0.0,7.0,3.0,9.0,9.0
7864,2.0,7.0,6.0,5.0,7.0,0.0,0.0
7865,2.0,9.0,8.0,4.0,6.0,0.0,0.0
7866,8.0,1.0,2.0,5.0,5.0,4.0,3.0
7867,4.0,4.0,4.0,8.0,8.0,1.0,1.0
7868,1.0,10.0,9.0,5.0,8.0,0.0,0.0
7869,7.0,2.0,2.0,7.0,7.0,4.0,3.0
7870,11.0,0.0,0.0,7.0,7.0,10.0,9.0
7871,5.0,3.0,3.0,5.0,10.0,2.0,2.0
7872,7.0,1.0,1.0,6.0,10.0,5.0,4.0
7873,5.0,3.0,3.0,4.0,10.0,2.0,2.0
7874,2.0,7.0,7.0,5.0,7.0,0.0,0.0
7875,8.0,2.0,3.0,4.0,2.0,2.0,3.0
7876,7.0,2.0,2.0,4.0,7.0,4.0,3.0
7877,4.0,5.0,5.0,4.0,8.0,1.0,1.0
7878,1.0,8.0,7.0,6.0,11.0,0.0,0.0
7879,0.0,12.0,10.0,5.0,11.0,0.0,0.0
7880,8.0,1.0,1.0,8.0,8.0,5.0,4.0
7881,9.0,1.0,2.0,3.0,3.0,4.0,4.0
7882,10.0,0.0,0.0,7.0,9.0,7.0,6.0
7883,1.0,9.0,8.0,7.0,6.0,0.0,0.0
7884,2.0,8.0,7.0,5.0,8.0,0.0,0.0
7885,2.0,8.0,7.0,6.0,8.0,0.0,0.0
7886,0.0,10.0,9.0,8.0,6.0,0.0,0.0
7887,7.0,2.0,2.0,5.0,9.0,4.0,3.0
7888,7.0,1.0,1.0,4.0,8.0,4.0,3.0
7889,1.0,9.0,8.0,5.0,10.0,0.0,0.0
7890,5.0,3.0,3.0,5.0,9.0,2.0,2.0
7891,0.0,10.0,9.0,7.0,8.0,0.0,0.0
7892,6.0,2.0,2.0,7.0,9.0,4.0,3.0
7893,10.0,0.0,0.0,7.0,6.0,7.0,6.0
7894,7.0,2.0,2.0,4.0,3.0,3.0,3.0
7895,7.0,2.0,2.0,6.0,7.0,4.0,3.0
7896,8.0,1.0,1.0,8.0,7.0,4.0,4.0
7897,2.0,8.0,7.0,5.0,9.0,0.0,0.0
7898,5.0,3.0,3.0,6.0,7.0,2.0,2.0
7899,8.0,2.0,2.0,5.0,6.0,4.0,3.0
7900,5.0,3.0,3.0,4.0,10.0,2.0,2.0
7901,3.0,6.0,5.0,7.0,10.0,1.0,1.0
7902,0.0,10.0,8.0,7.0,11.0,0.0,0.0
7903,2.0,7.0,6.0,3.0,9.0,0.0,0.0
7904,5.0,3.0,3.0,5.0,8.0,2.0,2.0
7905,1.0,9.0,8.0,5.0,8.0,0.0,0.0
7906,1.0,10.0,10.0,4.0,4.0,0.0,0.0
7907,3.0,6.0,6.0,7.0,5.0,0.0,0.0
7908,4.0,4.0,4.0,9.0,7.0,1.0,1.0
7909,1.0,10.0,8.0,4.0,9.0,0.0,0.0
7910,7.0,2.0,2.0,7.0,9.0,4.0,3.0
7911,7.0,1.0,1.0,8.0,11.0,5.0,4.0
7912,7.0,2.0,2.0,4.0,8.0,4.0,3.0
7913,6.0,2.0,2.0,3.0,12.0,4.0,3.0
7914,12.0,0.0,0.0,6.0,3.0,8.0,8.0
7915,8.0,1.0,1.0,5.0,12.0,5.0,4.0
7916,1.0,10.0,9.0,7.0,9.0,0.0,0.0
7917,5.0,2.0,2.0,8.0,9.0,3.0,3.0
7918,7.0,2.0,2.0,6.0,8.0,4.0,3.0
7919,4.0,4.0,4.0,6.0,6.0,1.0,1.0
7920,7.0,1.0,1.0,4.0,9.0,5.0,4.0
7921,1.0,9.0,8.0,3.0,10.0,0.0,0.0
7922,4.0,5.0,4.0,6.0,8.0,1.0,1.0
7923,11.0,0.0,0.0,7.0,5.0,7.0,6.0
7924,2.0,8.0,8.0,4.0,4.0,0.0,0.0
7925,4.0,4.0,4.0,7.0,9.0,1.0,1.0
7926,2.0,6.0,6.0,5.0,7.0,0.0,0.0
7927,4.0,5.0,4.0,7.0,9.0,1.0,1.0
7928,3.0,6.0,6.0,4.0,10.0,1.0,0.0
7929,7.0,2.0,3.0,7.0,4.0,2.0,3.0
7930,3.0,6.0,6.0,7.0,5.0,0.0,0.0
7931,7.0,1.0,1.0,7.0,7.0,4.0,4.0
7932,4.0,5.0,4.0,4.0,12.0,1.0,1.0
7933,1.0,10.0,8.0,7.0,10.0,0.0,0.0
7934,1.0,9.0,9.0,6.0,6.0,0.0,0.0
7935,8.0,1.0,1.0,3.0,10.0,5.0,4.0
7936,0.0,14.0,12.0,4.0,10.0,0.0,0.0
7937,4.0,5.0,5.0,6.0,5.0,1.0,1.0
7938,4.0,4.0,4.0,5.0,11.0,1.0,1.0
7939,3.0,5.0,5.0,7.0,5.0,1.0,1.0
7940,7.0,2.0,2.0,6.0,7.0,4.0,3.0
7941,0.0,14.0,10.0,4.0,13.0,0.0,0.0
7942,8.0,2.0,2.0,6.0,5.0,4.0,3.0
7943,7.0,2.0,2.0,7.0,7.0,4.0,3.0
7944,4.0,5.0,4.0,5.0,10.0,1.0,1.0
7945,5.0,3.0,3.0,7.0,6.0,2.0,2.0
7946,12.0,0.0,0.0,6.0,4.0,9.0,9.0
7947,4.0,4.0,4.0,3.0,6.0,1.0,1.0
7948,2.0,9.0,9.0,4.0,4.0,0.0,0.0
7949,8.0,1.0,1.0,7.0,7.0,5.0,4.0
7950,1.0,9.0,9.0,6.0,7.0,0.0,0.0
7951,1.0,10.0,9.0,5.0,7.0,0.0,0.0
7952,2.0,7.0,6.0,5.0,10.0,0.0,0.0
7953,0.0,10.0,9.0,6.0,6.0,0.0,0.0
7954,1.0,9.0,8.0,4.0,9.0,0.0,0.0
7955,4.0,4.0,4.0,5.0,9.0,1.0,1.0
7956,2.0,8.0,7.0,4.0,7.0,0.0,0.0
7957,5.0,3.0,3.0,4.0,8.0,2.0,2.0
7958,3.0,5.0,5.0,5.0,10.0,1.0,1.0
7959,3.0,5.0,4.0,6.0,11.0,1.0,1.0
7960,3.0,6.0,6.0,6.0,10.0,1.0,0.0
7961,0.0,10.0,9.0,5.0,9.0,0.0,0.0
7962,0.0,10.0,9.0,5.0,6.0,0.0,0.0
7963,2.0,7.0,6.0,4.0,8.0,0.0,0.0
7964,5.0,3.0,3.0,9.0,8.0,2.0,2.0
7965,2.0,7.0,7.0,7.0,6.0,0.0,0.0
7966,8.0,1.0,1.0,5.0,9.0,5.0,4.0
7967,3.0,5.0,5.0,5.0,8.0,1.0,1.0
7968,7.0,1.0,1.0,4.0,7.0,5.0,4.0
7969,4.0,5.0,5.0,4.0,6.0,1.0,1.0
7970,5.0,4.0,3.0,6.0,9.0,2.0,2.0
7971,1.0,10.0,8.0,5.0,10.0,0.0,0.0
7972,0.0,13.0,11.0,4.0,7.0,0.0,0.0
7973,1.0,8.0,7.0,5.0,9.0,0.0,0.0
7974,7.0,2.0,2.0,4.0,6.0,4.0,3.0
7975,5.0,3.0,3.0,3.0,4.0,2.0,2.0
7976,4.0,4.0,4.0,7.0,7.0,1.0,1.0
7977,1.0,10.0,8.0,5.0,8.0,0.0,0.0
7978,5.0,3.0,2.0,6.0,12.0,3.0,2.0
7979,10.0,0.0,0.0,8.0,5.0,8.0,7.0
7980,0.0,10.0,9.0,5.0,6.0,0.0,0.0
7981,9.0,0.0,0.0,3.0,8.0,6.0,5.0
7982,6.0,3.0,3.0,5.0,5.0,2.0,2.0
7983,1.0,8.0,7.0,8.0,9.0,0.0,0.0
7984,1.0,9.0,9.0,5.0,6.0,0.0,0.0
7985,7.0,2.0,2.0,3.0,3.0,3.0,3.0
7986,3.0,5.0,4.0,4.0,9.0,1.0,1.0
7987,0.0,10.0,8.0,5.0,9.0,0.0,0.0
7988,4.0,4.0,4.0,5.0,10.0,1.0,1.0
7989,11.0,0.0,0.0,6.0,3.0,8.0,7.0
7990,9.0,1.0,1.0,5.0,9.0,5.0,4.0
7991,3.0,7.0,6.0,5.0,8.0,0.0,0.0
7992,1.0,8.0,7.0,6.0,8.0,0.0,0.0
7993,9.0,1.0,1.0,6.0,9.0,5.0,4.0
7994,5.0,3.0,3.0,8.0,6.0,2.0,2.0
7995,1.0,10.0,10.0,4.0,5.0,0.0,0.0
7996,3.0,5.0,5.0,5.0,10.0,1.0,1.0
7997,3.0,6.0,6.0,4.0,10.0,1.0,0.0
7998,6.0,3.0,3.0,6.0,5.0,2.0,2.0
7999,5.0,3.0,3.0,5.0,9.0,2.0,2.0
8000,1.0,9.0,8.0,5.0,9.0,0.0,0.0
8001,10.0,0.0,0.0,4.0,9.0,8.0,6.0
8002,7.0,2.0,2.0,5.0,6.0,3.0,3.0
8003,2.0,7.0,6.0,3.0,9.0,0.0,0.0
8004,6.0,2.0,2.0,5.0,8.0,3.0,3.0
8005,6.0,2.0,2.0,5.0,7.0,3.0,3.0
8006,7.0,2.0,2.0,7.0,10.0,4.0,3.0
8007,7.0,2.0,2.0,8.0,6.0,4.0,3.0
8008,7.0,2.0,2.0,6.0,6.0,3.0,3.0
8009,7.0,2.0,2.0,3.0,4.0,3.0,3.0
8010,8.0,1.0,1.0,7.0,8.0,5.0,4.0
8011,7.0,2.0,2.0,5.0,8.0,4.0,3.0
8012,4.0,5.0,4.0,5.0,8.0,1.0,1.0
8013,3.0,5.0,5.0,7.0,9.0,1.0,1.0
8014,7.0,2.0,2.0,4.0,5.0,3.0,3.0
8015,8.0,1.0,1.0,8.0,7.0,5.0,4.0
8016,1.0,10.0,8.0,6.0,9.0,0.0,0.0
8017,10.0,0.0,0.0,5.0,5.0,6.0,5.0
8018,5.0,3.0,3.0,7.0,7.0,2.0,2.0
8019,11.0,0.0,0.0,7.0,7.0,10.0,8.0
8020,1.0,10.0,8.0,6.0,10.0,0.0,0.0
8021,1.0,9.0,9.0,7.0,7.0,0.0,0.0
8022,7.0,2.0,2.0,4.0,10.0,4.0,3.0
8023,11.0,0.0,0.0,7.0,4.0,8.0,7.0
8024,8.0,1.0,1.0,7.0,10.0,5.0,4.0
